ficha,concepto,calidad_ficha,mejor_similitud,similitud_promedio,fuente,tipo_fuente,ubicacion,pagina_o_bloque,similitud,detalle_similitud,cita_textual,fragmento_id,ruta_fuente,ubicaciones_agrupadas,observacion
2,campaña proceso,media,0.1413,0.0928,hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf,pdf,p. 44,44,0.0895,tfidf=0.0795; bonus=0.0100,"Papel de la revisión de la lite- ratura La literatura representa un papel crucial, guía a la investigación. Es fundamental para el planteamien- to, la definición de la teoría, las hipótesis, el diseño y demás etapas del proceso. La literatura desempeña un papel menos importante al inicio, aunque sí es relevante en el desarrollo del proceso.",hernandez_sampieri_et_al_2014_metodologia_investigacion_61a58b625c_b0044_f003,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\seminario-i-mga\referencias-seminario-i\metodologia\hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf,"covey-2014-siete-habitos.pdf, p. 23; covey-2014-siete-habitos.pdf, p. 30; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 424; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 44; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 460; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 518; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 52","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 2 referencia(s) de baja similitud que podrían introducir ruido."
2,campaña proceso,media,0.1413,0.0928,covey-2014-siete-habitos.pdf,pdf,p. 23,23,0.0873,tfidf=0.0773; bonus=0.0100,"Conocemos y aceptamos este hecho o principio del proceso en el ámbito de las cosas físicas, pero entenderlo en áreas emocionales, en las relaciones humanas e incluso en el campo del carácter personal, es menos común y más difícil. Y aun cuando lo entendamos, aceptarlo y vivir en armonía con él es todavía menos común y más difícil.",covey_2014_siete_habitos_a4fec75fe5_b0023_f004,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\seminario-i-mga\referencias-seminario-i\metodologia\covey-2014-siete-habitos.pdf,"covey-2014-siete-habitos.pdf, p. 23; covey-2014-siete-habitos.pdf, p. 30; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 424; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 44; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 460; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 518; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 52","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 2 referencia(s) de baja similitud que podrían introducir ruido."
2,campaña proceso,media,0.1413,0.0928,hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf,pdf,p. 424,424,0.0864,tfidf=0.0764; bonus=0.0100,"Ejemplos desarrollados 391 Un último comentario: en todo el proceso de inmersión inicial en el campo, inmersión total, elección de las unidades o casos y de la muestra, debemos tomar en cuenta el planteamiento del pro- blema, el cual constituye el elemento central que guía todo el proceso, pero tales acciones pueden hacer que el planteamiento se modifique de acuerdo con la “realidad del estudio” (construida por el investigador, la situación, los participantes y las interacciones entre el primero y estos últimos). El planteamiento siempre estará sujeto a revisión y cambios.",hernandez_sampieri_et_al_2014_metodologia_investigacion_61a58b625c_b0424_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\seminario-i-mga\referencias-seminario-i\metodologia\hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf,"covey-2014-siete-habitos.pdf, p. 23; covey-2014-siete-habitos.pdf, p. 30; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 424; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 44; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 460; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 518; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 52","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 2 referencia(s) de baja similitud que podrían introducir ruido."
2,campaña proceso,media,0.1413,0.0928,hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf,pdf,p. 460,460,0.0838,tfidf=0.0738; bonus=0.0100,"El análisis de los datos cualitativos 427 Cabe señalar que la identificación de unidades o segmentos es tentativa en su comienzo y se encuentra sujeta a cambios. En la literatura sobre investigación cualitativa podemos identificar dos maneras para definir las unidades de análisis que serán codificadas: la primera, que podemos denomi- nar como la elección de una “unidad constante”, implica el proceso que se muestra en la figura 14.8. Figura 14.8 Proceso de elección de una unidad constante.",hernandez_sampieri_et_al_2014_metodologia_investigacion_61a58b625c_b0460_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\seminario-i-mga\referencias-seminario-i\metodologia\hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf,"covey-2014-siete-habitos.pdf, p. 23; covey-2014-siete-habitos.pdf, p. 30; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 424; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 44; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 460; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 518; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 52","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 2 referencia(s) de baja similitud que podrían introducir ruido."
2,campaña proceso,media,0.1413,0.0928,hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf,pdf,p. 52,52,0.0798,tfidf=0.0698; bonus=0.0100,"Los cualitativos se han empleado más bien en disciplinas humanísticas. • En los dos procesos las técnicas de recolección de los datos pueden ser múltiples. • Anteriormente, al proceso cuantitativo se le equiparaba con el método científico. Hoy, tanto el proceso cuantitativo como el cualitativo son considerados formas de hacer ciencia y pro- ducir conocimiento. • No debemos ver a los dos enfoques como aproximaciones rivales o en competencia, sino como alternativas disponibles para los investigadores, que incluso pueden ser complemen- tarias e integrarse. • En la aproximación cuantitativa los planteamientos que se van a investigar son específicos y delimitados desde el inicio de un estudio.",hernandez_sampieri_et_al_2014_metodologia_investigacion_61a58b625c_b0052_f003,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\seminario-i-mga\referencias-seminario-i\metodologia\hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf,"covey-2014-siete-habitos.pdf, p. 23; covey-2014-siete-habitos.pdf, p. 30; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 424; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 44; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 460; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 518; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 52","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 2 referencia(s) de baja similitud que podrían introducir ruido."
2,campaña proceso,media,0.1413,0.0928,hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf,pdf,p. 518,518,0.0782,tfidf=0.0682; bonus=0.0100,"En realidad no existe un único proceso para emprender una investigación etnográfica, pero las acciones que sin lugar a dudas se realizan son las que se presentan en la figura 15.8. www.elosopanda.com | jamespoetrodriguez.com",hernandez_sampieri_et_al_2014_metodologia_investigacion_61a58b625c_b0518_f005,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\seminario-i-mga\referencias-seminario-i\metodologia\hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf,"covey-2014-siete-habitos.pdf, p. 23; covey-2014-siete-habitos.pdf, p. 30; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 424; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 44; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 460; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 518; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 52","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto. Hay 2 referencia(s) de baja similitud que podrían introducir ruido."
3,decisiones,media,0.2126,0.1522,covey-2014-siete-habitos.pdf,pdf,p. 75,75,0.2126,tfidf=0.1426; bonus=0.0700,"Usted ve el mundo a través de un equilibrio sabio y una convicción acontecimientos o circunstancias aprender y realizar aportaciones mundo en gran medida reactivo ? Usted adopta un estilo de vida que le afectan las decisiones, efectiva y previsora serena gente otros emociones y circunstancias de la vida, y consideraciones e implicaciones a corto permita ver adónde quiere ir y cómo se determina consciente y proactivamente ? Usted utiliza datos precisos que hacen «Lo que necesito es...» «Qué tiene eso agradable...» «Lo que yo quiero es...» ?",covey_2014_siete_habitos_a4fec75fe5_b0075_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\seminario-i-mga\referencias-seminario-i\metodologia\covey-2014-siete-habitos.pdf,"covey-2014-siete-habitos.pdf, p. 182; covey-2014-siete-habitos.pdf, p. 43; covey-2014-siete-habitos.pdf, p. 66; covey-2014-siete-habitos.pdf, p. 73; covey-2014-siete-habitos.pdf, p. 74; covey-2014-siete-habitos.pdf, p. 75; covey-2014-siete-habitos.pdf, p. 78; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 125","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto."
3,decisiones,media,0.2126,0.1522,covey-2014-siete-habitos.pdf,pdf,p. 73,73,0.1803,tfidf=0.1103; bonus=0.0700,? Su criterio para la toma de decisiones volátil como la familia ? Su criterio para la toma de decisiones su patrimonio ?,covey_2014_siete_habitos_a4fec75fe5_b0073_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\seminario-i-mga\referencias-seminario-i\metodologia\covey-2014-siete-habitos.pdf,"covey-2014-siete-habitos.pdf, p. 182; covey-2014-siete-habitos.pdf, p. 43; covey-2014-siete-habitos.pdf, p. 66; covey-2014-siete-habitos.pdf, p. 73; covey-2014-siete-habitos.pdf, p. 74; covey-2014-siete-habitos.pdf, p. 75; covey-2014-siete-habitos.pdf, p. 78; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 125","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto."
3,decisiones,media,0.2126,0.1522,hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf,pdf,p. 125,125,0.1471,tfidf=0.0771; bonus=0.0700,"Por ejemplo, un inves- tigador organizacional que tenga como objetivo describir varias empresas industriales de Lima, en términos de su complejidad, tecnología, tamaño, centralización y capacidad de innovación, mide estas variables y por medio de sus resultados describirá: 1) la diferenciación horizontal (subdivisión de las tareas), la vertical (número de niveles jerárquicos) y la espacial (número de centros de trabajo), así como el número de metas que han definido las empresas (complejidad); 2) qué tan automatizadas se encuentran (tecnología); 3) cuántas personas laboran en ellas (tamaño); 4) cuánta libertad en la toma de decisiones tienen los distintos niveles organizacionales y cuántos...",hernandez_sampieri_et_al_2014_metodologia_investigacion_61a58b625c_b0125_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\seminario-i-mga\referencias-seminario-i\metodologia\hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf,"covey-2014-siete-habitos.pdf, p. 182; covey-2014-siete-habitos.pdf, p. 43; covey-2014-siete-habitos.pdf, p. 66; covey-2014-siete-habitos.pdf, p. 73; covey-2014-siete-habitos.pdf, p. 74; covey-2014-siete-habitos.pdf, p. 75; covey-2014-siete-habitos.pdf, p. 78; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 125","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto."
3,decisiones,media,0.2126,0.1522,covey-2014-siete-habitos.pdf,pdf,p. 66,66,0.1463,tfidf=0.0763; bonus=0.0700,"Esos principios le otorgan una fuerza intemporal, incluso en medio de la ambigüedad y el cambio sociales. «Nuestra peculiar seguridad —dijo Thomas Jefferson— reside en la posesión de una Constitución escrita.» En el nivel del individuo, un enunciado de la misión personal bagado en principios correctos representa el mismo tipo de norma. Se convierte en una constitución personal, en una base para tomar las decisiones importantes acerca de la orientación de la vida, y también las decisiones cotidianas en medio de las circunstancias y emociones que nos afectan. Otorga a los individuos la misma fuerza intemporal en medio del cambio.",covey_2014_siete_habitos_a4fec75fe5_b0066_f002,C:\Users\delaCruz\Documents\AulaTeX-Academico\ITESCA\maestria-en-gestion-administrativa\seminario-i-mga\referencias-seminario-i\metodologia\covey-2014-siete-habitos.pdf,"covey-2014-siete-habitos.pdf, p. 182; covey-2014-siete-habitos.pdf, p. 43; covey-2014-siete-habitos.pdf, p. 66; covey-2014-siete-habitos.pdf, p. 73; covey-2014-siete-habitos.pdf, p. 74; covey-2014-siete-habitos.pdf, p. 75; covey-2014-siete-habitos.pdf, p. 78; hernandez-sampieri-et-al-2014-metodologia-investigacion.pdf, p. 125","La ficha presenta coincidencias útiles, pero conviene revisar la pertinencia de cada cita. Se agruparon referencias de múltiples fuentes para enriquecer el concepto."
